dataset,rho,calibration_epoch,task_index,task_id,method,display_name,quantity,n,mean,bootstrap_95_ci_low,bootstrap_95_ci_high
weather,7/10,82,1638,weather:1637,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4984287101735999,0.49245648326947716,0.5044202553853284
weather,7/10,82,1638,weather:1637,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.45593848821246635,0.44646083454533114,0.46531948273039153
weather,7/10,82,1638,weather:1637,no_eg,No-EG,mean_reputation_honest,20,0.8492346967019687,0.838752686559476,0.8589455333944743
weather,7/10,82,1638,weather:1637,no_eg,No-EG,mean_reputation_malicious,20,0.9041363966869803,0.8982619756738919,0.9100767916114246
weather,7/10,82,1638,weather:1637,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.05490169998501163,-0.06949207649812353,-0.04075411770273224
weather,7/10,83,1640,weather:1639,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9535159701760401,0.9396848610151819,0.9673578639915514
weather,7/10,83,1640,weather:1639,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5199245455756325,0.5134615646096713,0.5262716970423984
weather,7/10,83,1640,weather:1639,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4335914246004076,0.42348105449371737,0.44348262746785055
weather,7/10,83,1640,weather:1639,no_eg,No-EG,mean_reputation_honest,20,0.8651330957565896,0.8543251835605968,0.8748795106857258
weather,7/10,83,1640,weather:1639,no_eg,No-EG,mean_reputation_malicious,20,0.8875136056762386,0.8819545475468878,0.8935456083906411
weather,7/10,83,1640,weather:1639,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.022380509919649082,-0.03850452158592901,-0.008046497297504625
weather,7/10,84,1646,weather:1645,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9511860395124536,0.9360311241018392,0.9664038663202875
weather,7/10,84,1646,weather:1645,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5486678918891463,0.5417436638962148,0.55547916509171
weather,7/10,84,1646,weather:1645,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.40251814762330734,0.39200029121395363,0.4124523166810141
weather,7/10,84,1646,weather:1645,no_eg,No-EG,mean_reputation_honest,20,0.8793984571572259,0.869584345214639,0.8887587184227046
weather,7/10,84,1646,weather:1645,no_eg,No-EG,mean_reputation_malicious,20,0.8946968713023923,0.890325867512494,0.8995123082422328
weather,7/10,84,1646,weather:1645,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.015298414145166339,-0.029601165183439405,-0.0018161350910215455
weather,7/10,85,1676,weather:1675,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9520556146752182,0.9372498314554362,0.9665119045960155
weather,7/10,85,1676,weather:1675,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5845576833591903,0.5768841166874908,0.5919738380709825
weather,7/10,85,1676,weather:1675,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3674979313160278,0.3579340902979998,0.37692885568401857
weather,7/10,85,1676,weather:1675,no_eg,No-EG,mean_reputation_honest,20,0.9469986444937237,0.9381977442202531,0.9550658414200052
weather,7/10,85,1676,weather:1675,no_eg,No-EG,mean_reputation_malicious,20,0.9417148356979197,0.9364856402480801,0.9472261702700161
weather,7/10,85,1676,weather:1675,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.0052838087958039515,-0.00819485509385833,0.01851348026069626
weather,7/10,86,1683,weather:1682,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9531392143061945,0.9384440053865182,0.9668204425040531
weather,7/10,86,1683,weather:1682,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.6082714341742496,0.6007640519580212,0.6156657207827357
weather,7/10,86,1683,weather:1682,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3448677801319449,0.3349367299465064,0.3545453156068027
weather,7/10,86,1683,weather:1682,no_eg,No-EG,mean_reputation_honest,20,0.9602753548027603,0.9521950594689881,0.9678028075958149
weather,7/10,86,1683,weather:1682,no_eg,No-EG,mean_reputation_malicious,20,0.9466305719459877,0.9417791714808439,0.95188040258125
weather,7/10,86,1683,weather:1682,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.013644782856772652,0.0010509454538938376,0.02543644253707132
