dataset,rho,comparator,selector_seed_index,n_malicious_subsets,mean_loss_delta_lir_minus_comparator,median_loss_delta_lir_minus_comparator,within_seed_subset_sd,paper_metric
weather,1/2,tqpp_liu,18,20,0.06827920799525534,0.08645923227653023,0.0287331314446862,0.12322462124973992
weather,1/2,tqpp_liu,19,20,0.06809235896786327,0.08672019146271422,0.0294460176836727,0.12322462124973992
weather,1/2,tqpp_liu,20,20,0.07283329805111907,0.09125053969798072,0.028981164140426015,0.12322462124973992
weather,3/10,crh,1,20,-0.002598050071853977,-0.0005715853786444451,0.006978093349981192,0.05286282906501787
weather,3/10,crh,2,20,-0.0003358233343208481,0.001870105842790664,0.006733556445901044,0.05286282906501787
weather,3/10,crh,3,20,0.0012555708128586872,0.0026752737083293524,0.00676657647697761,0.05286282906501787
weather,3/10,crh,4,20,-0.000833101644563412,0.0008284772507637581,0.007210712436460545,0.05286282906501787
weather,3/10,crh,5,20,-0.0028487848378105835,-0.0012309286736072664,0.007078570853553819,0.05286282906501787
weather,3/10,crh,6,20,0.001809092402543442,0.00399263970168591,0.006823023822820197,0.05286282906501787
weather,3/10,crh,7,20,-0.0009457931714014354,0.0011633202153845633,0.007261526633441901,0.05286282906501787
weather,3/10,crh,8,20,-0.0032849146250937392,-0.0009758111636515195,0.007009073200521272,0.05286282906501787
weather,3/10,crh,9,20,-0.001787957893875038,-4.396185278099721e-05,0.006888444724372694,0.05286282906501787
weather,3/10,crh,10,20,-0.0031380180988894216,-0.001330465095929715,0.0070518879922287486,0.05286282906501787
weather,3/10,crh,11,20,-0.0028186601343800663,-0.001120145547687048,0.006699343250861577,0.05286282906501787
weather,3/10,crh,12,20,-0.0024573375893643798,-0.0007151929257629523,0.007294995219027327,0.05286282906501787
weather,3/10,crh,13,20,-0.0008828799220631098,0.0009174111692848291,0.006818086666838502,0.05286282906501787
weather,3/10,crh,14,20,-0.00092414940162442,0.0010909328888339814,0.0067031191397117764,0.05286282906501787
weather,3/10,crh,15,20,-0.0006237457917533593,0.0009532706865085262,0.006882362786516911,0.05286282906501787
weather,3/10,crh,16,20,-5.16043629553084e-05,0.0017675871680392294,0.006583845833034971,0.05286282906501787
weather,3/10,crh,17,20,-0.00012654750936726133,0.001677781060515117,0.006690386902484642,0.05286282906501787
weather,3/10,crh,18,20,-0.002148769530518749,-0.0004955312132657493,0.007082273802570711,0.05286282906501787
weather,3/10,crh,19,20,-0.0020349997237130543,0.00029170932118450024,0.0068719515455307745,0.05286282906501787
weather,3/10,crh,20,20,0.00023588212147853012,0.002628267397722015,0.0067840157873053485,0.05286282906501787
weather,3/10,pptd_liang,1,20,-0.01887131749576188,-0.018533857642289254,0.006367381926208488,0.05286282906501787
weather,3/10,pptd_liang,2,20,-0.016564758544187656,-0.01608531897782287,0.006029468854257863,0.05286282906501787
weather,3/10,pptd_liang,3,20,-0.01508644258251629,-0.015393835240107519,0.0058692988343233745,0.05286282906501787
weather,3/10,pptd_liang,4,20,-0.017076165608553625,-0.016662141854920036,0.006452405568903523,0.05286282906501787
weather,3/10,pptd_liang,5,20,-0.018929056211417116,-0.018910936954669867,0.006426491546035827,0.05286282906501787
weather,3/10,pptd_liang,6,20,-0.01447593580779145,-0.014132301653752361,0.006058790659501968,0.05286282906501787
weather,3/10,pptd_liang,7,20,-0.017239238457479093,-0.01694180063330266,0.0065027569189745746,0.05286282906501787
weather,3/10,pptd_liang,8,20,-0.019578259194998483,-0.01939281611593833,0.006263356894855122,0.05286282906501787
weather,3/10,pptd_liang,9,20,-0.01807914230670132,-0.017882026127167217,0.006306189749545639,0.05286282906501787
weather,3/10,pptd_liang,10,20,-0.01925370353920742,-0.018965837448134012,0.006441008234398451,0.05286282906501787
weather,3/10,pptd_liang,11,20,-0.01898752659068826,-0.01891509455863759,0.006110870148558014,0.05286282906501787
weather,3/10,pptd_liang,12,20,-0.01867106767671236,-0.018400901580661284,0.006649302307522762,0.05286282906501787
weather,3/10,pptd_liang,13,20,-0.017053964046545377,-0.016496052519783512,0.00618180626085522,0.05286282906501787
weather,3/10,pptd_liang,14,20,-0.017184982620080388,-0.01661768929205439,0.0060210730686758645,0.05286282906501787
weather,3/10,pptd_liang,15,20,-0.016935191626736415,-0.016852990345688306,0.006317500995358561,0.05286282906501787
weather,3/10,pptd_liang,16,20,-0.01633745771684205,-0.01557575639569386,0.005689045170483218,0.05286282906501787
weather,3/10,pptd_liang,17,20,-0.016391284094771363,-0.015906501632007828,0.005893961052215994,0.05286282906501787
weather,3/10,pptd_liang,18,20,-0.01838202414332138,-0.01819216843252073,0.0064591867412630505,0.05286282906501787
weather,3/10,pptd_liang,19,20,-0.018182090671715938,-0.01741130945495592,0.0060630041704458695,0.05286282906501787
weather,3/10,pptd_liang,20,20,-0.01610442205397919,-0.015114343681209442,0.005922175770696326,0.05286282906501787
weather,3/10,tqpp_liu,1,20,-0.0023904731770885987,-0.021811674767844378,0.030727266297258048,0.05286282906501787
weather,3/10,tqpp_liu,2,20,0.00015663744665200992,-0.019305862628329732,0.031060050278978527,0.05286282906501787
weather,3/10,tqpp_liu,3,20,0.0014299516726374354,-0.017278886059883935,0.031137671930099614,0.05286282906501787
weather,3/10,tqpp_liu,4,20,-0.00038263556765380237,-0.019439619072405528,0.03079877599632236,0.05286282906501787
weather,3/10,tqpp_liu,5,20,-0.0028817139432028758,-0.022645469263097052,0.030844068001964084,0.05286282906501787
weather,3/10,tqpp_liu,6,20,0.0022444640242022707,-0.01676576912682784,0.030927978197317848,0.05286282906501787
weather,3/10,tqpp_liu,7,20,-0.0006629154936953544,-0.020376959154320737,0.031301031149478936,0.05286282906501787
weather,3/10,tqpp_liu,8,20,-0.0031457632552060284,-0.02315094588256912,0.03144745570611922,0.05286282906501787
weather,3/10,tqpp_liu,9,20,-0.001559595811071066,-0.020383344659720273,0.030597256422884026,0.05286282906501787
weather,3/10,tqpp_liu,10,20,-0.0028607703164617304,-0.022015157132409476,0.03078871053697735,0.05286282906501787
weather,3/10,tqpp_liu,11,20,-0.0026575192761188375,-0.021604158139475128,0.030939335626358203,0.05286282906501787
weather,3/10,tqpp_liu,12,20,-0.002161960984632975,-0.02177420064459253,0.030834353607874287,0.05286282906501787
weather,3/10,tqpp_liu,13,20,-0.0005281723869294142,-0.020007327655781084,0.031000828650428747,0.05286282906501787
weather,3/10,tqpp_liu,14,20,-0.0006154781424126624,-0.01958845616847055,0.031172641267083377,0.05286282906501787
weather,3/10,tqpp_liu,15,20,-0.0002681773427125861,-0.019924475993580926,0.031061846819915605,0.05286282906501787
weather,3/10,tqpp_liu,16,20,0.00010396437757983455,-0.018608998089037886,0.030944917396393264,0.05286282906501787
weather,3/10,tqpp_liu,17,20,0.0003201689931149394,-0.018424903268105978,0.030905964355520527,0.05286282906501787
weather,3/10,tqpp_liu,18,20,-0.0017199568623090292,-0.02055729106936765,0.030537931248617787,0.05286282906501787
weather,3/10,tqpp_liu,19,20,-0.0021160531998528735,-0.020701144211049943,0.030915388719481667,0.05286282906501787
weather,3/10,tqpp_liu,20,20,0.00040060487657677876,-0.01795835418048505,0.030947881365951252,0.05286282906501787
weather,7/10,crh,1,20,-0.08630741420758124,-0.08617550807213492,0.0028131100892472794,0.1595154677307384
weather,7/10,crh,2,20,-0.08229967384466816,-0.0824069848486653,0.0031690270827408494,0.1595154677307384
weather,7/10,crh,3,20,-0.07884697743031731,-0.07923912119580077,0.003340808450666207,0.1595154677307384
weather,7/10,crh,4,20,-0.08099815446427963,-0.0819742293107168,0.003299566993182873,0.1595154677307384
weather,7/10,crh,5,20,-0.08580101849946697,-0.08601066433579779,0.0033790919699841038,0.1595154677307384
weather,7/10,crh,6,20,-0.0769119400681468,-0.07739245406960941,0.0032137570499273407,0.1595154677307384
weather,7/10,crh,7,20,-0.08057975053176226,-0.08113412947071755,0.0037622433455243407,0.1595154677307384
weather,7/10,crh,8,20,-0.0878597422671615,-0.08818699570268397,0.0034491179989860473,0.1595154677307384
weather,7/10,crh,9,20,-0.08333683024049232,-0.08354659020928308,0.002672792613709536,0.1595154677307384
weather,7/10,crh,10,20,-0.0872157416368906,-0.08755599718077568,0.003263460185377232,0.1595154677307384
weather,7/10,crh,11,20,-0.08672592219039141,-0.08633118161929702,0.0030762643501927407,0.1595154677307384
weather,7/10,crh,12,20,-0.08607066196071393,-0.08673096107618358,0.0033782915404354944,0.1595154677307384
weather,7/10,crh,13,20,-0.08284581101374078,-0.08324583923920237,0.003346276309634403,0.1595154677307384
weather,7/10,crh,14,20,-0.0822530582508385,-0.08237646004356024,0.0033753742975882518,0.1595154677307384
weather,7/10,crh,15,20,-0.08080346408044978,-0.08066317574717424,0.003193108126069911,0.1595154677307384
weather,7/10,crh,16,20,-0.0805822050247029,-0.08142178197191939,0.0026721636753191994,0.1595154677307384
weather,7/10,crh,17,20,-0.07995012165212903,-0.08105567527632257,0.003180367827823323,0.1595154677307384
weather,7/10,crh,18,20,-0.08423554793340732,-0.084731200033897,0.0029851028827947218,0.1595154677307384
weather,7/10,crh,19,20,-0.0842380896474045,-0.08491210250266559,0.0030349105866104118,0.1595154677307384
weather,7/10,crh,20,20,-0.08035900967239437,-0.08049347218691671,0.0028158896088115947,0.1595154677307384
weather,7/10,pptd_liang,1,20,-0.06931077285564935,-0.06944381599777191,0.002459963172267585,0.1595154677307384
weather,7/10,pptd_liang,2,20,-0.0652261404540681,-0.06497343979383349,0.0024001582036221798,0.1595154677307384
weather,7/10,pptd_liang,3,20,-0.06172916459190188,-0.061141551219686716,0.002406431268692387,0.1595154677307384
weather,7/10,pptd_liang,4,20,-0.06399605292266314,-0.06360606471394228,0.002378423267494354,0.1595154677307384
weather,7/10,pptd_liang,5,20,-0.06892322790765597,-0.0684957107832572,0.002791541826812288,0.1595154677307384
weather,7/10,pptd_liang,6,20,-0.05985404156750327,-0.059474714897561134,0.0024321778666208304,0.1595154677307384
weather,7/10,pptd_liang,7,20,-0.06352771624915371,-0.06293308401931522,0.0028283717272396987,0.1595154677307384
weather,7/10,pptd_liang,8,20,-0.07078543528691558,-0.07006388371672839,0.0025307302828392214,0.1595154677307384
weather,7/10,pptd_liang,9,20,-0.06628135427492837,-0.06621443831025285,0.0022835771525244386,0.1595154677307384
weather,7/10,pptd_liang,10,20,-0.07035873097881704,-0.06988551230143578,0.002473398027057715,0.1595154677307384
weather,7/10,pptd_liang,11,20,-0.06976897934350992,-0.06960636341162456,0.002668411437899848,0.1595154677307384
weather,7/10,pptd_liang,12,20,-0.06909517297416494,-0.06858134049201126,0.002516604390733827,0.1595154677307384
weather,7/10,pptd_liang,13,20,-0.06588605772892822,-0.06553567158206408,0.0027683308505037276,0.1595154677307384
weather,7/10,pptd_liang,14,20,-0.0651914252920549,-0.06476706547660982,0.0023223650672032775,0.1595154677307384
weather,7/10,pptd_liang,15,20,-0.06368791605782698,-0.0634071488047404,0.002936095294602704,0.1595154677307384
weather,7/10,pptd_liang,16,20,-0.06350543884150557,-0.0635625739957877,0.0018834293467425874,0.1595154677307384
weather,7/10,pptd_liang,17,20,-0.06289245786816475,-0.06259091197314387,0.0020972527361893508,0.1595154677307384
weather,7/10,pptd_liang,18,20,-0.06721709413181813,-0.06711934589763649,0.0025066225895092713,0.1595154677307384
weather,7/10,pptd_liang,19,20,-0.06730273080530966,-0.0671779689569297,0.0020551864854653785,0.1595154677307384
weather,7/10,pptd_liang,20,20,-0.0632605889663274,-0.06349583476243922,0.002454386429258348,0.1595154677307384
weather,7/10,tqpp_liu,1,20,0.09788364431494197,0.09890620718081386,0.02430781944676571,0.1595154677307384
weather,7/10,tqpp_liu,2,20,0.1026453928376712,0.10264337220567948,0.02503259907922378,0.1595154677307384
weather,7/10,tqpp_liu,3,20,0.10576294129278314,0.10388038844368896,0.025180844018082245,0.1595154677307384
weather,7/10,tqpp_liu,4,20,0.1037565788317238,0.1029935955460642,0.02499470238888561,0.1595154677307384
weather,7/10,tqpp_liu,5,20,0.0967167453294711,0.09651674841406786,0.02452091438330874,0.1595154677307384
weather,7/10,tqpp_liu,6,20,0.1080702711381087,0.10819002268004974,0.024797361673352454,0.1595154677307384
weather,7/10,tqpp_liu,7,20,0.1039770072672899,0.10376886629096191,0.025577468346500612,0.1595154677307384
weather,7/10,tqpp_liu,8,20,0.09661892883748376,0.09608541873188253,0.025571180576737736,0.1595154677307384
weather,7/10,tqpp_liu,9,20,0.10090627869378281,0.10140934833304538,0.024300932113906184,0.1595154677307384
weather,7/10,tqpp_liu,10,20,0.09599890007088843,0.09605308267703916,0.025083690511447796,0.1595154677307384
weather,7/10,tqpp_liu,11,20,0.0969841330143179,0.09747299144765828,0.02478087172934161,0.1595154677307384
weather,7/10,tqpp_liu,12,20,0.09786767959512813,0.09807936707000287,0.024988590483074006,0.1595154677307384
weather,7/10,tqpp_liu,13,20,0.10098332957580025,0.10138903399778247,0.02482918221192505,0.1595154677307384
weather,7/10,tqpp_liu,14,20,0.10228295915257697,0.1023756471715806,0.025458756345957085,0.1595154677307384
weather,7/10,tqpp_liu,15,20,0.1040520076718224,0.10612640309014326,0.024438617481713887,0.1595154677307384
weather,7/10,tqpp_liu,16,20,0.10393568242772855,0.10197189373153709,0.024616395666895753,0.1595154677307384
weather,7/10,tqpp_liu,17,20,0.10506940626288148,0.10322494302523443,0.02524995404441178,0.1595154677307384
weather,7/10,tqpp_liu,18,20,0.10021283624365314,0.09983222126844603,0.024472727954281747,0.1595154677307384
weather,7/10,tqpp_liu,19,20,0.09942970213895294,0.0984276342707017,0.025074384747339494,0.1595154677307384
weather,7/10,tqpp_liu,20,20,0.10430519620908525,0.10326324719973909,0.02422521448111399,0.1595154677307384
weather,9/10,crh,1,9,-0.04012572661420366,-0.04051427621749054,0.0046567295555279406,0.24923881960971245
weather,9/10,crh,2,9,-0.039093573301817015,-0.03928738523812819,0.0042126066130466116,0.24923881960971245
weather,9/10,crh,3,9,-0.03770750579808659,-0.038394378546101005,0.004113105970427661,0.24923881960971245
weather,9/10,crh,4,9,-0.03726347030292923,-0.03751238859974726,0.003820724517820164,0.24923881960971245
weather,9/10,crh,5,9,-0.04040018247954831,-0.040162830040922415,0.004421643705723948,0.24923881960971245
weather,9/10,crh,6,9,-0.03630665847311804,-0.03611612838691641,0.00378572756530736,0.24923881960971245
weather,9/10,crh,7,9,-0.03668955126258338,-0.03677480052600457,0.003603962948935544,0.24923881960971245
weather,9/10,crh,8,9,-0.04121449805660038,-0.041567062447816744,0.004412960613368461,0.24923881960971245
weather,9/10,crh,9,9,-0.038679465728099535,-0.03904400958458831,0.004314018304239042,0.24923881960971245
weather,9/10,crh,10,9,-0.04066250946841334,-0.04063892283140316,0.004604489466742443,0.24923881960971245
weather,9/10,crh,11,9,-0.040565994414975465,-0.040766983226769915,0.004559225385107658,0.24923881960971245
weather,9/10,crh,12,9,-0.03988171148637565,-0.04009936348897389,0.004286040526334258,0.24923881960971245
weather,9/10,crh,13,9,-0.03829353473488014,-0.038047765177952525,0.0039235487904957355,0.24923881960971245
weather,9/10,crh,14,9,-0.037321203170776716,-0.03778920417511039,0.004011556502295234,0.24923881960971245
weather,9/10,crh,15,9,-0.0368459643981543,-0.0369075085798225,0.003987353332944284,0.24923881960971245
weather,9/10,crh,16,9,-0.03865142018954651,-0.039096703896325635,0.004248753476178479,0.24923881960971245
weather,9/10,crh,17,9,-0.037394291229537864,-0.03780760313094045,0.004087760570113585,0.24923881960971245
weather,9/10,crh,18,9,-0.039527680703722055,-0.03957914284638259,0.0041833429309110865,0.24923881960971245
weather,9/10,crh,19,9,-0.03958958032518177,-0.03979528069151089,0.004457996516700542,0.24923881960971245
weather,9/10,crh,20,9,-0.03831365432550738,-0.03873240964633684,0.0042487736985803186,0.24923881960971245
weather,9/10,pptd_liang,1,9,-0.03989306096600028,-0.04012637239000605,0.00458277177291186,0.24923881960971245
weather,9/10,pptd_liang,2,9,-0.038781485366488885,-0.03895151441231004,0.004110888221895445,0.24923881960971245
weather,9/10,pptd_liang,3,9,-0.037420322379085436,-0.03792551275941458,0.004022695237140654,0.24923881960971245
weather,9/10,pptd_liang,4,9,-0.036963658533337426,-0.03720182867734473,0.003716012378302993,0.24923881960971245
weather,9/10,pptd_liang,5,9,-0.040090034698754384,-0.03961241297351237,0.004369371543084085,0.24923881960971245
weather,9/10,pptd_liang,6,9,-0.03598607167723521,-0.035801430104621224,0.0036957905745618764,0.24923881960971245
weather,9/10,pptd_liang,7,9,-0.0364194211535095,-0.03633899327230039,0.0035150384945572253,0.24923881960971245
weather,9/10,pptd_liang,8,9,-0.04092783483791776,-0.041252287129575155,0.004332907589957394,0.24923881960971245
weather,9/10,pptd_liang,9,9,-0.03839163382455827,-0.0387233125603364,0.004230513352798163,0.24923881960971245
weather,9/10,pptd_liang,10,9,-0.04031601730973342,-0.04027553449394869,0.00449880785636228,0.24923881960971245
weather,9/10,pptd_liang,11,9,-0.04026676529753966,-0.0404481815986954,0.0044812739657705,0.24923881960971245
weather,9/10,pptd_liang,12,9,-0.0395913267974742,-0.03980277683484876,0.004174766974841378,0.24923881960971245
weather,9/10,pptd_liang,13,9,-0.03797863600180315,-0.037733179576336456,0.0038618933255826124,0.24923881960971245
weather,9/10,pptd_liang,14,9,-0.03702087953510327,-0.03745802074207355,0.0038915004144058902,0.24923881960971245
weather,9/10,pptd_liang,15,9,-0.03654811457865623,-0.03659467322862375,0.003922531253273616,0.24923881960971245
weather,9/10,pptd_liang,16,9,-0.038400829116579174,-0.03882878275533447,0.004157097723911135,0.24923881960971245
weather,9/10,pptd_liang,17,9,-0.03708248860200583,-0.037488584830108196,0.003991568446500943,0.24923881960971245
weather,9/10,pptd_liang,18,9,-0.03922480651719899,-0.039239878677408524,0.004129093241874207,0.24923881960971245
weather,9/10,pptd_liang,19,9,-0.03930747693022225,-0.03951779655234433,0.004357497036296179,0.24923881960971245
weather,9/10,pptd_liang,20,9,-0.038102803667251745,-0.038472343728562286,0.004199658228290686,0.24923881960971245
weather,9/10,tqpp_liu,1,9,0.11009758785348821,0.11087488913020524,0.0066574609104202,0.24923881960971245
weather,9/10,tqpp_liu,2,9,0.11192150535109474,0.11260209225128029,0.0068433154477124,0.24923881960971245
weather,9/10,tqpp_liu,3,9,0.1130087881143144,0.11340117118667753,0.0067812936751198245,0.24923881960971245
weather,9/10,tqpp_liu,4,9,0.11321479982864092,0.11214864406209299,0.0069714217123232804,0.24923881960971245
weather,9/10,tqpp_liu,5,9,0.10880173393204756,0.10956891424437354,0.006664833537429239,0.24923881960971245
weather,9/10,tqpp_liu,6,9,0.11457512977491208,0.11406171566835419,0.00663563929014498,0.24923881960971245
weather,9/10,tqpp_liu,7,9,0.11402580250024738,0.11277947487660214,0.007006463881821086,0.24923881960971245
weather,9/10,tqpp_liu,8,9,0.10973877332133078,0.11048703177198368,0.006803395841193293,0.24923881960971245
weather,9/10,tqpp_liu,9,9,0.11148257347202994,0.11144336389995127,0.006457931900961309,0.24923881960971245
weather,9/10,tqpp_liu,10,9,0.10925423023736931,0.10969821746374875,0.006440384667443622,0.24923881960971245
weather,9/10,tqpp_liu,11,9,0.10957280334725411,0.11143521556171804,0.006682164754976295,0.24923881960971245
weather,9/10,tqpp_liu,12,9,0.11006485826540136,0.10989740102882595,0.006636718627600415,0.24923881960971245
weather,9/10,tqpp_liu,13,9,0.1116567087169264,0.11095285966466967,0.006910772042364948,0.24923881960971245
weather,9/10,tqpp_liu,14,9,0.11326196079657719,0.11269803899387548,0.006744541288772391,0.24923881960971245
weather,9/10,tqpp_liu,15,9,0.11393618738717172,0.11403715145511237,0.006894581429223307,0.24923881960971245
weather,9/10,tqpp_liu,16,9,0.11210761805463683,0.11288789327719898,0.007103876273620363,0.24923881960971245
weather,9/10,tqpp_liu,17,9,0.11362206840630179,0.11453593486654254,0.006689258144266036,0.24923881960971245
weather,9/10,tqpp_liu,18,9,0.11081620641965183,0.11063067233792287,0.006416421373775339,0.24923881960971245
weather,9/10,tqpp_liu,19,9,0.11049448617975094,0.11076053666146632,0.006513317658597698,0.24923881960971245
weather,9/10,tqpp_liu,20,9,0.11221772924227652,0.11333751122755592,0.00705720572784611,0.24923881960971245
